40.895
40.935
41.215
39.935
39.945
40.395
40.55
40.46
40.52
40.23
40.47
40.74
40.51
40.44
40.22
41.275
40.87
41.025
40.92
40.78
41.26
41.11
41.335
41.615
41.795
41.605
41.705
41.49
41.405
41.545
41.445
41.13
41.115
41.12
41.355
41.335
41.47
41.515
41.865
41.595
41.965
41.87
41.78
42.08
42.07
42.28
42.66
42.71
42.76
42.58
42.78
42.55
42.865
43.25
43.105
43.3
37.755
37.345
37.375
37.21
37.5
37.05
37.435
37.335
36.93
36.995
36.85
36.56
36.46
36.33
36.545
36.505
36.675
36.875
37.02
36.675
37.84
38.47
38.405
38.68
38.9
39.2
37.605
37.46
37.465
38.465
38.91
39.835
40.215
40.68
41.515
41.775
42.56
42.64
43.07
43.2
43.63
43.97
44.31
45.34
45.875
46.28
46.565
47.295
47.68
47.225
47.275
47.14
47.31
47.515
47.605
47.77
47.65
47.655
47.84
47.9
47.985
48.12
48.055
48.085
46.72
46.765
46.81
46.9
46.76
46.645
46.775
46.815
46.33
46.725
46.98
47.04
47.095
47.375
47.475
47.355
47.665
47.87
47.91
47.495
47.715
47.79
48.08
48.245
48.36
47.87
47.8
47.89
48.05
47.96
47.805
47.96
47.97
47.8
47.93
48.055
48.2
48.275
49.845
50.085
50.33
50.465
50.665
50.94
51.155
51.535
51.705
51.95
52.13
52.04
51.76
51.82
51.795
51.585
51.445
51.44
51.53
51.53
51.52
51.575
51.565
51.44
51.375
51.455
53.55
53.775
53.54
54.05
54.24
54.3
54.455
54.305
53.97
53.91
53.995
53.42
53.465
53.38
53.33
53.39
53.445
53.245
53.555
53.355
53.585
58.63
57.975
57.26
56.63
56.205
56.01
55.69
55.01
54.855
54.06
54.35
54.26
54.005
54.165
54.245
54.195
59.12
58.235
57.645
57.55
56.92
56.97
56.18
56.59
56.22
56.52
56.965
57.16
56.235
55.315
54.98
56.015
56.51
56.415
55.81
56.355
55.825
56.025
55.75
55.23
54.57
54.545
54.775
54.215
54.155
54.53
54.17
55.585
55.335
54.745
53.96
53.735
53.37
54.04
53.16
53.095
54
53.24
53.55
52.79
52.22
53.515
53.41
53.62
55.09
54.4
53.5
54.42
53.545
53.535
53.03
53.43
55.37
54.665
54.76
54.885
54.625
54.59
55.49
54.935
55.815
55.415
55.895
55.885
55.665
56.385
54.77
55.15
55.46
55.315
55.2
56.135
55.97
55.085
55.25
55.38
56.425
55.44
56.095
56.125
56.08
56.155
57.15
57.1
56.885
56.665
57.175
58.45
58.335
58.095
58.5
58.17
59.175
58.995
59.15
59.32
59.73
58.65
59.63
59.715
59.975
59.475
59.75
59.27
59.8
58.575
58.735
59.3
59.38
60.61
58.995
59.215
59.725
60.14
59.275
60.135
60.65
60.07
60.145
61.21
60.425
60.125
60.74
61.915
60.25
60.895
61.495
61.65
61.1
61.42
61.265
61.58
60.95
61.22
62.455
61.49
61.335
61.365
60.93
61.04
61.795
62.005
61.55
62.03
61.07
61.185
60.63
60.175
60.535
60.14
59.665
59.335
59.6
59.465
58.525
58.31
57.84
57.565
57.82
56.91
57.305
58.14
57.77
57.17
57.535
57.365
58.95
57.97
58.61
58.195
59.4
58.47
58.545
57.97
58.51
58.285
57.815
57.87
58.235
58.695
58.57
57.34
57.245
57.82
56.895
58.005
57.655
57.455
58.105
56.59
57.975
59.31
59.265
59.11
59.545
59.14
59.4
58.3
57.94
59.58
57.645
58.61
57.43
58.085
57.195
57.79
58.64
58.65
57.64
58.37
58.61
58.685
59.285
59.11
57.92
57.62
58.615
58.015
59.57
59.695
57.535
57.06
58.34
57.95
59.465
58.64
57.705
58.41
57.715
60.05
60.205
60.515
60.575
58.715
57.945
58.01
59.865
58.48
57.455
58.91
58.455
58.965
59.69
57.155
56.57
57.23
57.085
58.315
55.79
55.51
56.635
55.685
55.45
56.065
55.125
57.135
55.78
54.55
54.88
54.57
54.13
55.55
51.985
50.55
52.105
52
53.73
51.86
51.875
53.31
50.115
51.175
49.44
52.1
49.49
